"Bet","hora","dia_semana","perdio","Profit"
21.0467895492911,1,3,1,-19.1440797371081
129.428784638168,16,4,0,106.226513783057
33.1590606831014,11,5,1,-24.0498608705683
53.5198554396629,20,6,0,40.4285134432791
4.37914002686739,10,7,1,-3.97529750619863
127.117724898727,19,6,0,38.3919631107863
3.39541893786764,22,5,1,-2.66244995269449
39.3678131047636,18,1,0,16.9296467343017
45.5571746453643,15,6,1,-31.3495802609181
240.14559192228,17,1,1,-216.752852797722
128.159093200685,2,7,1,-65.1220008408503
10.6584729053205,20,2,0,12.8554906897661
89.8154123644245,9,7,0,76.9139957247105
259.169003168557,12,1,1,-149.118402860006
368.094652979871,13,1,0,578.011856478764
28.8212443338186,18,5,0,48.0846615299298
215.975720236514,13,5,1,-154.156997508538
25.9683610871434,19,5,1,-24.0186238694447
110.680232937903,3,2,0,93.4400629850203
116.51793617427,16,1,1,-85.513797926525
43.6927768867463,9,7,0,81.4993012980228
175.133248410168,13,4,1,-127.998596504227
201.516707419398,11,1,0,132.859667027205
49.9500602719806,7,7,0,62.3571995277445
81.7400664980424,2,6,0,124.149946709433
206.622153512182,21,2,0,145.786028323214
84.5522981057854,14,7,0,50.2682280917499
403.499369861043,1,7,0,659.016773445185
42.2971890307963,23,3,0,72.6472467678745
68.1775198318064,6,6,1,-34.2340677782949
18.7109688269795,5,1,1,-16.7310149075313
140.332606290862,19,6,1,-95.2835909188158
30.1839744014474,16,2,0,11.1240371394006
11.4057642988702,1,4,0,7.30904770488432
149.065385750475,12,7,0,57.4541109747153
158.406297854128,12,6,1,-124.676756809094
35.2894494775683,15,6,1,-18.2402307961155
12.4232311733067,7,1,0,11.188000412619
125.535897559011,21,1,1,-91.4094874940804
3.08197680860758,7,3,1,-3.05971007096085
40.7445539254695,0,1,0,69.9485488817323
183.333044118228,15,6,1,-148.368574203145
111.301496900142,10,6,1,-85.1554389979111
336.947797967081,14,6,0,338.742398169275
160.672398275676,20,2,1,-125.601319334059
266.778904000733,17,1,0,139.548935107953
81.3739485065353,0,5,1,-70.355702597398
124.294798910142,14,7,1,-105.877417474771
26.8317572772503,14,1,1,-24.5148795293721
41.412721760571,18,6,0,39.2047624935262
99.7220455626858,2,1,1,-59.0224132500043
11.1650896129119,21,4,0,8.21972144119248
116.939614708991,12,5,0,218.502965891386
90.2018217327905,0,4,1,-45.7435190399342
85.4331175981543,12,4,0,126.619843165714
130.243608165057,13,3,0,155.405323974366
8.62418892908181,15,1,1,-7.63214946661966
18.2400568388402,23,1,0,5.97730438902974
3.14245908886276,12,1,0,0.947483838002227
161.034675120356,10,1,0,98.6029024344861
82.2297629758627,18,5,1,-72.3704405439453
64.1559733077884,23,6,1,-55.0720603712034
338.471397740727,18,1,1,-242.250109071782
99.4675787123752,18,4,1,-83.5867995363693
68.4823859017342,14,6,0,41.021228488802
305.898209644442,14,6,0,570.694335364491
58.3745922427624,15,2,0,85.0857854252675
0.604245448060341,3,4,1,-0.50310454480487
71.2681530522427,22,7,0,22.4553002318726
69.0965117421001,6,3,1,-60.5434535398207
49.2830818053335,23,5,1,-36.8427966297821
74.9270237940264,19,7,1,-42.6182643805536
49.1827352438122,13,2,1,-27.0774087497987
34.3164942692965,8,7,1,-30.3676914325748
176.271622805836,23,7,0,202.415989908851
33.9432936627418,2,3,0,63.5540064547005
54.1398710795377,11,5,1,-39.7403900427583
37.1684662532061,10,1,0,41.2271887107452
18.2738224044442,9,3,0,24.7511285682861
130.624004821749,11,7,1,-114.372489353244
141.307926169577,14,3,0,260.59173177559
64.0328928828239,10,5,1,-58.6469759709758
43.3440944645554,1,5,1,-42.4415327712781
57.6649704948068,15,1,1,-38.769902198203
363.795997740185,10,2,1,-355.50075411902
178.221548899057,21,1,1,-120.870949314362
19.7297936771065,13,2,0,24.085330180069
236.96627075455,11,5,0,117.21105923514
41.4631883613765,10,7,0,55.6850577898847
12.7337548416108,20,1,0,5.32146747685062
82.4378817300213,6,4,0,101.238841877555
126.137424349309,21,6,1,-93.6739289546151
34.5456335693598,13,6,1,-23.3477689876208
168.373169927838,0,7,1,-149.597370261019
215.097370712701,4,3,1,-190.228894930027
257.413090566609,5,6,0,128.254104397374
27.9850284103304,3,1,1,-24.8922813062994
12.8084874246269,21,6,1,-12.6590891155942
91.5293258572829,22,5,1,-58.0820480198763
75.7183305877161,21,2,0,67.004767572319
26.500157918781,10,3,1,-25.8263798132643
66.1515667103231,18,3,0,122.482104029512
341.596841050272,8,4,1,-292.155482577124
1.53096754583377,21,3,0,2.9454077157259
12.7788831322012,14,3,1,-9.67833008324232
32.7179009063978,14,6,0,62.3682327768025
99.3313918779505,16,4,1,-70.6129067354822
86.3290067091293,6,3,1,-61.7303572538887
390.298769415772,21,2,1,-251.061439543535
5.2250292273408,18,7,1,-3.06957452256198
29.4157089891551,23,6,1,-19.742307918277
56.2063951976597,12,7,1,-50.4785700067877
89.2770751337421,10,2,1,-71.3095294439239
85.0958334240031,7,6,1,-69.3708858241854
16.3748290912734,11,6,0,17.1171055180072
23.5720060765743,12,2,1,-12.6238306238647
105.494424230875,8,4,0,63.1852152825045
324.950179270223,15,3,1,-318.979815729701
8.73553973199534,20,6,0,5.74445943920551
36.0590890515596,3,1,0,63.5151305618041
374.245815516865,13,7,1,-230.647502746334
168.9963478511,8,3,0,79.0527212497313
10.6160858820373,1,2,1,-5.45486469604558
140.746781911044,1,2,0,200.340819797601
65.3532891377959,21,6,1,-61.4973714086516
72.7919704440069,3,6,0,52.9692059175982
113.243225398929,13,4,0,159.953090628988
25.7201388174629,14,3,1,-16.3521344416238
5.51986121572554,3,6,0,10.8814159551721
174.845488174799,4,4,1,-173.88599282435
7.71975535899401,8,4,1,-4.59164625910592
245.719041551749,13,6,1,-244.844058502419
152.390240098222,5,5,1,-151.971513981034
138.039565082164,5,7,1,-81.4775992897425
16.5108245223503,19,1,1,-9.07548492294861
42.9108340611942,21,3,0,74.0402205127822
81.0337128510774,21,4,1,-65.4320711251269
24.2140275426209,1,5,1,-15.3364853123341
44.5521059446037,18,4,0,29.4933689512344
190.802366836908,18,7,1,-169.941551355572
13.7431004550308,0,5,1,-9.65293941293803
34.3062655068934,0,5,1,-17.91649459635
22.5660786642629,11,2,1,-18.3439206764656
512.977199413278,11,3,1,-478.873743626474
117.361174612762,1,6,0,62.8505844078043
27.5242849253118,1,3,0,23.4745880422786
21.9214020296931,15,1,1,-16.4761184787082
63.6584338266402,0,3,1,-61.5777707980505
221.918504224728,9,4,0,334.892642493001
17.3719082958996,21,4,1,-8.72269025207112
39.0139957424253,16,4,1,-35.5150735272214
5.65762957558036,9,1,1,-4.97812891912018
117.123322091521,8,1,1,-86.0507734890023
39.6944811102003,18,2,0,27.5199576929106
85.3130989681281,12,7,0,137.435712794694
234.651224861357,7,4,1,-119.452834804096
72.3869475494039,11,6,0,143.741088413389
10.8161001466215,20,4,0,7.16656407467112
385.836266518986,20,6,1,-281.79846569847
207.511087126079,13,3,0,379.924034760718
27.2786784451455,8,3,1,-25.4366680688039
43.3947542216629,20,6,1,-37.5886120527977
55.3724810946733,10,1,0,43.3623378972823
225.0778587409,23,6,1,-120.489071021835
265.941548521135,23,7,1,-216.52834067282
63.8701538079301,6,1,0,61.6586800084118
29.9877296667546,20,1,1,-20.9206832552105
163.709728970172,1,6,1,-121.632523519488
11.7308654384346,15,5,1,-5.8730662836425
225.331859091733,21,4,1,-192.050471785013
13.2457862142473,7,5,0,9.85392589443473
115.476836818726,2,1,1,-66.7618417156111
101.527826109181,10,4,1,-54.231378774096
64.7332752589136,21,5,0,22.4996544913687
82.256738930465,5,6,1,-62.0197861104783
45.9956628270447,8,3,0,32.4870190834899
71.9242668163491,0,4,0,99.1142691957837
167.907021667812,14,2,0,152.103976568885
42.7475209347904,0,3,0,14.8925385410727
172.082367908656,9,1,0,141.478812111897
74.453518814863,1,4,1,-59.7880279343204
97.2822221885336,15,3,0,157.102298683259
32.860394846648,18,5,1,-32.6370831144991
45.6102722790092,23,1,1,-40.4885907410947
14.2871901858598,3,4,0,9.01839700716814
14.2369512449134,8,1,0,15.8925864679375
86.474613622978,23,2,1,-75.9224204671586
0.966363849994734,23,2,1,-0.721469397470056
0.55739676620828,6,6,1,-0.425584098785838
9.67747075668731,6,4,1,-5.94839056318943
12.4436206184328,16,3,0,6.82099454637868
58.8720388710499,9,4,0,29.5575572194393
193.75053103173,3,6,1,-171.359418627782
42.1397006139159,5,7,1,-21.8187222427701
13.1416040007025,6,7,0,16.9112786203
445.369692494102,2,2,1,-232.683945970533
72.0950651871872,14,3,0,89.5857146353608
133.559948053077,21,3,0,95.2742740146231
206.615276440027,6,1,0,381.200404806953
9.0373816434294,23,6,1,-5.11857674610253
29.0785744786263,18,1,0,12.441871723873
42.2619254030579,0,4,1,-40.0828532268674
194.272590212028,20,4,1,-176.902601882226
94.2781630861473,16,2,0,42.6034142094627
184.210462269214,19,2,0,358.411784188488
116.102193174188,10,3,1,-83.3997700940795
167.803747198525,3,6,0,227.776141986637
470.644234468169,6,6,1,-388.641495930138
6.98087849276565,11,6,1,-5.82674365096125
92.8279379113419,8,5,0,86.2758500583379
15.9956205636263,6,7,0,16.4799787028252
65.9349605441093,18,2,1,-61.2335556877174
103.161976295979,0,4,0,172.492770922784
122.122316523911,7,2,1,-74.8256770861273
21.1379869375378,16,3,0,37.3899397043964
76.8885906073219,18,5,1,-71.8522357086119
50.0751809682697,19,7,1,-44.8848493067203
59.1077239252627,2,4,0,24.2815263184591
125.594260911913,20,3,0,77.5998571968754
420.628407715998,2,3,0,498.660975151765
6.40412615612149,4,6,1,-4.55965557274902
211.82716937107,19,3,1,-135.101804968972
32.5209929142147,0,3,0,17.0651251815644
139.683795723079,12,7,1,-97.7647657062686
66.6709543205798,10,4,0,53.73868911297
74.0656051742745,19,4,0,60.7164421511225
301.382711495949,2,1,1,-170.242840159853
60.8436551410705,10,5,1,-35.9819244527155
105.421008631111,5,1,0,80.4296102236876
146.509700818899,6,7,0,188.048455747678
54.7225840389729,22,2,0,104.716339229235
45.3885656069772,23,6,0,24.219623421498
70.9256393792939,17,5,1,-52.4678452107965
28.29111199826,9,2,1,-14.2537400557821
82.9670278989266,13,4,1,-54.9875047077803
13.8057160856501,3,6,1,-10.890795607801
286.085247976666,20,3,1,-176.666101867382
266.661855379555,0,2,1,-206.863145104177
137.007851149411,9,1,1,-87.8851514444552
328.741560114508,12,1,1,-206.078719203356
358.600528859541,15,2,1,-253.7399201601
17.6645568571985,8,7,1,-11.6404854592935
103.886586144091,17,2,1,-58.2578568917963
81.0332106826979,6,3,1,-59.2311859539803
97.4358606110227,18,5,0,170.448044517276
160.116552723274,17,4,1,-127.450729102804
71.1178176994336,20,3,0,38.4640545094556
10.2830808516764,10,6,0,17.5197483258747
25.2183623611927,13,1,1,-13.6400980896341
72.1427873666299,9,2,0,89.9266905793227
41.4347495418042,22,6,1,-38.1941630098993
48.4810436610132,3,4,1,-24.8891189829426
74.2572754579497,4,7,0,87.5440946154596
14.5239615812898,6,3,0,17.1838602631638
49.1039360538693,18,7,0,36.8870451296526
20.4225193885316,20,4,0,26.4929860721045
152.04238834882,19,4,1,-97.4752071808346
46.1640608172829,8,5,0,83.4792670056823
95.210857778312,23,1,0,77.7356931025608
33.5435880348086,23,3,0,12.5623921984841
114.38889609438,9,5,1,-59.9837732716908
10.9592841106617,2,3,1,-5.80051483312111
77.1622193003905,10,6,1,-56.1239826028475
146.261607660892,1,2,0,164.358595626466
182.098458634083,4,4,1,-179.556844117229
106.016644973511,13,7,0,196.308015220089
101.357272356273,14,6,0,40.237115442552
54.1474721394479,6,3,1,-47.4382623296553
26.9978337455541,15,3,1,-23.518214466797
54.872736800462,19,3,0,64.3836004996615
181.70876725668,15,7,0,165.199098937143
127.875627573104,7,3,1,-96.114725369826
5.37569947868636,18,7,1,-5.36360055882817
5.8670218102634,20,1,0,2.47958466635619
38.0840113995074,2,2,0,33.2329553714268
32.990708341822,3,1,1,-23.7670515694172
0.08962731808424,19,3,1,-0.0590838765582578
6.37196018040365,21,6,1,-3.34783062072337
56.4448188059032,6,6,1,-39.6500805917766
56.2407483831073,14,7,0,109.531188020632
161.613138011637,5,1,1,-117.620587483796
45.9517455659807,11,1,1,-45.5850774268325
51.9005866255611,21,5,0,32.5584520118105
32.1638974826783,13,7,1,-26.8141680454481
27.0177588071906,17,4,1,-20.893926886724
82.8316838052204,9,2,1,-71.1156375823691
162.948390833082,10,4,1,-161.099544053292
3.89921576716006,3,6,1,-3.560037280038
134.450594424726,19,7,1,-109.922301568495
65.4433900490403,9,6,1,-37.2824309904657
12.6191760413349,22,7,1,-11.4471280163076
82.6473087856042,8,6,1,-50.5145631179799
160.399782709598,15,6,1,-120.036073770485
99.3923440688464,12,6,1,-50.7060288843577
66.680342471227,18,3,0,50.1220479399863
448.254488755889,6,1,1,-369.667089078126
92.9665078367007,3,3,1,-65.8508540743488
245.788908550952,15,2,0,120.417202837278
64.6014186087996,3,5,1,-48.765686270963
96.7214407451357,7,5,1,-73.1945044547106
71.4697710582982,12,4,0,53.0186251802763
395.123214067376,22,5,0,419.822591959743
231.975106696103,8,4,1,-168.243393409007
113.927156194569,1,7,1,-67.6832337941575
52.2817450109869,6,5,0,60.2517213468891
48.6563283484429,2,3,1,-37.2606713216525
264.251679728243,7,1,0,405.664700057881
9.92617458504249,9,6,1,-7.13159132511836
12.9821980372071,20,2,1,-11.2522071836994
36.9505005881396,9,3,1,-33.9563617442009
123.10231020254,5,4,1,-113.214916405245
9.19766244478524,18,7,1,-7.04536685280198
59.3455869704485,6,5,0,94.117776202661
25.468672439456,14,2,0,38.4818021835146
274.275355214689,8,3,0,199.997614187247
192.223443827572,18,7,0,379.893521055573
68.4220867231488,0,2,1,-53.1007987543034
123.190316570385,18,1,0,115.978892486341
88.0882940213096,10,2,0,127.555693748222
164.544516029463,21,6,1,-103.894322031347
8.70118799991193,0,6,1,-7.710044351152
27.692505158484,7,2,0,9.13743318058241
187.533885604682,17,2,1,-120.654406507832
32.9017359297723,13,4,0,41.1465589203089
2.40517091006041,2,7,0,3.62971012671688
48.3239680994302,19,2,0,36.8539270098267
103.919929913701,7,4,0,75.3470196645185
235.828746054987,21,1,1,-205.345681720787
48.0522574391216,22,7,1,-26.9463091218525
176.685500881615,7,2,1,-88.7063477402308
17.2970853745937,22,5,0,8.01484624004145
79.9133965639105,12,5,1,-71.8528938777555
52.6430482510477,21,3,0,84.8481441951224
1.97393093258142,6,2,1,-1.60773175009116
150.126073956982,20,2,0,207.320701488468
321.070348454599,23,7,0,246.530902027731
33.913682680577,1,3,0,49.1051919871106
49.2554346565157,14,7,1,-24.918064207989
141.69919967882,3,7,1,-111.681973908832
42.6388436670594,16,4,1,-34.68074582013
88.704224847281,17,5,1,-45.4422287941824
394.232626797116,14,5,0,643.142806673388
180.479617035928,20,1,0,155.111910934591
18.0733589089661,22,6,1,-11.8938103321665
16.4365316741168,19,1,0,29.1988359046431
223.614819894049,15,3,0,406.684346030287
60.4567400645465,16,7,0,63.4636529621222
0.785128286511432,7,5,0,1.02643753715236
163.771309803853,5,6,0,76.9953068290321
41.8417318724096,9,4,0,13.6796542964685
311.89234627593,19,1,0,416.891719969509
31.4342061523348,10,7,0,16.3101456208006
157.550785731603,4,4,1,-143.265349899314
181.234396799448,22,2,1,-124.244802921292
123.568425509603,0,6,1,-70.9513951962307
36.87091213651,9,7,0,21.6256984132704
135.39113709283,5,3,1,-79.7591864595583
8.43236777000129,4,6,0,15.855159277692
71.4762452797854,10,2,0,42.3159842021657
171.151999189498,18,1,1,-115.141178520712
59.7761423327029,6,2,0,46.819771936016
152.539866036716,11,2,1,-108.095176641579
227.049501041386,11,6,0,122.457215776422
375.504992371408,20,3,1,-253.340149664595
101.510294243218,17,1,1,-91.568646192671
93.6962244810241,1,4,1,-53.4129446422481
19.4263619092386,1,4,1,-19.3132036767734
45.8619899116457,0,5,0,74.7499312881942
143.086301309663,21,6,1,-78.1779125457604
8.44044534795434,3,7,1,-7.53695147129056
16.8428492266685,9,6,0,22.0224537750207
31.6686823032796,12,4,1,-20.0717149995175
13.4517386826828,4,3,0,18.6054792082179
74.5721439865753,22,1,0,147.889012670318
26.068550394848,20,6,1,-16.6487521068013
194.909660294192,19,2,0,269.188867538407
28.9112860647138,12,5,0,40.8296831210215
23.8076823167419,20,6,1,-16.0464790080648
215.703184703801,12,1,0,336.239355797251
15.3268521313089,18,6,1,-14.4090888390661
31.7084925249219,21,5,0,22.1730558875964
13.3239819202572,5,1,0,12.7604720268342
7.27334816101515,7,7,1,-4.84717166637692
53.9809551866048,12,1,1,-37.9902470463406
172.366292207482,0,3,1,-125.543537032554
216.143678474397,15,1,1,-111.254900034046
29.560389967517,6,1,0,30.4866396608317
116.351900419402,0,4,0,207.9660411329
36.6719230543822,0,7,1,-35.7988810749214
12.6684293928361,16,6,1,-9.62409603815212
257.576426292274,17,4,0,439.508776522977
471.066491909705,21,1,1,-460.276317304946
232.379191915009,23,4,0,123.378566468903
270.733098859403,10,3,1,-190.812107510192
177.743109307232,12,2,0,277.884775669372
5.73560409247875,4,7,0,7.34920761046179
47.062802920118,15,3,1,-25.0333333089467
215.114026464251,6,2,1,-194.399773032238
85.5221452149463,5,1,0,51.5253210323374
77.5246516241198,2,7,0,101.985260894548
46.5178995858878,1,6,1,-23.6284940990766
89.3116268261029,19,2,1,-64.3815205618501
32.689082249999,21,2,0,55.2236977237705
119.342175308139,18,6,1,-105.837413061277
34.184708353132,16,1,1,-29.6308472478875
134.404543224247,11,2,0,127.863418239986
42.2640468459576,21,5,1,-34.4811743801703
81.745100948484,8,3,1,-41.7589621957778
47.7408955805004,20,1,0,29.3523037131601
14.9842907674611,18,7,0,8.92227430213396
403.347898067391,11,7,0,667.028161402941
114.392608306826,20,7,0,158.401845678561
97.2764106708096,2,4,1,-58.8911488158063
4.53470111897123,15,1,1,-2.46452213140408
229.340103994958,16,1,0,94.8175340824508
46.4673589449376,6,3,1,-24.0501646218591
151.822523205521,17,2,0,261.524947125932
40.4745088611091,23,1,1,-38.0409054889901
435.498459984489,9,4,1,-324.667485633595
56.9114172365516,19,5,0,20.4903450764206
7.67851533299434,6,2,1,-3.84580545007685
34.8696521483362,19,4,1,-28.1218070747596
97.1158489160099,6,6,1,-51.1596282629227
13.3370291441679,12,3,1,-8.71758274762106
30.7411492336541,14,7,0,58.3316191240937
83.5786098572326,21,5,0,135.393736179255
9.61487636226076,8,3,0,18.9045396163791
70.4860885585559,19,5,1,-56.3590621547663
225.714027310226,9,3,1,-219.082202581825
52.5297250598669,15,4,1,-30.6623015570332
21.2737551890314,0,7,1,-13.4888299305036
102.512264154376,10,7,0,150.163734810818
40.897568791455,6,4,1,-39.9841989419222
26.8225805021773,5,3,1,-14.1711522393421
65.4694109689444,8,7,0,123.876846377921
3.07875715139148,22,6,0,3.45146376138626
26.9966515966612,10,6,1,-14.5416274518605
124.075228157909,0,7,1,-108.619898305427
43.7133661471307,19,7,0,84.8087257910873
8.39818485122,4,1,0,16.5364357304834
57.9863727092743,0,5,1,-36.9087826862097
164.811154786322,17,7,0,311.81544642771
20.8070599939674,19,5,0,9.89737710503299
12.9036536440253,23,5,0,14.3541965909582
38.8886600267142,2,6,0,23.8945653460741
62.8287373110652,17,7,1,-37.2649140763817
94.9587165854393,5,1,1,-91.6262737294339
2.52485428936779,0,5,1,-1.64505597611642
48.3163650613278,5,6,1,-40.2147836155666
28.1354198282143,17,3,0,14.2803689274065
42.6334210684012,13,5,0,68.1828724694122
40.0002126581967,12,5,0,39.4605143397567
49.6345927938819,8,6,1,-32.9749005533939
74.0537751424027,20,6,1,-37.7525801267118
79.7933787065459,22,4,1,-75.0220539157413
198.200453436914,21,3,1,-126.188667171754
18.7943864411598,23,6,1,-16.1742918567072
294.660094363575,0,1,0,98.3170813987351
60.3474465664476,7,5,1,-36.3686105282689
131.404544408889,7,3,0,178.103398872992
96.3391906297698,21,7,1,-85.1724818414648
49.1632738150656,17,7,0,53.2061743399369
56.7216993309557,18,2,0,81.8936739240336
204.594438700917,8,5,1,-146.565614355028
300.237660139958,11,4,0,183.285689390867
53.5548536572605,12,7,1,-43.6653817911234
30.6098782923073,0,4,1,-21.9912094909589
0.243707191652528,18,3,0,0.284849156078987
28.7408102303743,17,2,1,-25.4789886488709
266.46033207557,7,3,0,359.326652047072
426.186054308619,17,4,1,-224.719502997992
18.4841218144015,7,3,0,9.62280403260929
173.097478580815,21,1,0,124.154432481474
18.2026589391742,7,5,0,9.36554851048949
3.03796662202692,7,4,1,-1.68516294456232
26.7015253659338,20,3,0,46.2487851490236
8.25509591252576,9,2,0,12.6164829740632
307.946423424368,4,4,0,295.27447035507
175.109421453419,19,1,1,-153.588784197092
394.75541168586,18,7,1,-378.147049927525
125.278680674256,5,3,1,-84.327551691475
41.8554281815886,11,5,0,70.658136078548
31.151109142229,4,7,0,25.1112907230313
74.9100213219383,19,2,0,83.2252730457867
43.3812322560698,1,2,1,-39.8233533775443
82.6846204656077,14,6,0,33.789796893851
60.4505807161331,6,5,1,-56.9521869306858
25.8438716642559,13,7,0,31.9475075552948
21.3686472375236,14,5,1,-11.4853995637012
46.3388326112181,14,6,1,-33.476078394928
39.0017136931419,2,1,0,53.3850108528924
90.4982000962378,16,3,1,-59.8359295016226
43.6564465571826,14,1,1,-26.5688140677433
43.4287784621119,1,4,1,-25.6550593882836
32.6352378819138,1,5,1,-22.4721013951571
40.6184001360089,6,6,0,32.8923881205455
192.738114475253,2,2,0,58.8941554716145
19.6156429126859,14,6,1,-19.5886487143612
53.4341043792665,22,1,0,46.8428542608662
145.022961774336,6,2,1,-122.330031379224
47.4082480650395,23,7,0,59.7528363944123
46.0310483464275,16,7,0,37.5967892613188
137.323387801172,1,7,1,-82.912733152687
149.00297409946,16,3,1,-145.905632821595
75.8132669511386,21,5,0,139.221120552943
115.845880280705,5,5,1,-67.8345872818173
13.6272763367742,9,4,1,-7.8123835224752
122.523243721099,2,7,1,-108.848070436068
201.220396152678,22,1,0,358.750559362982
7.05307717435062,20,4,0,14.0495966814528
123.653617683322,12,4,1,-119.798585269749
4.39791751141535,23,3,0,6.39817140543358
172.040665886345,7,3,1,-100.625410206697
30.6723848585531,20,5,0,47.9188862590543
292.708469165449,21,5,1,-176.184449966606
72.4791824033891,9,6,1,-70.0767889168026
13.5766156416918,13,4,1,-11.1509207901468
2.22050026377451,19,7,1,-1.84012032052145
74.8683441706933,0,5,1,-68.4907957585101
189.834759748521,0,4,0,81.3356626397563
49.2191736586392,10,6,0,46.920606175549
82.307846011257,11,5,1,-57.6672920496424
3.38723341252961,13,6,1,-2.57076672907245
74.0349044981313,5,5,1,-71.0503834791545
53.4419808071107,4,1,1,-50.87628632972
123.699719734014,18,7,0,41.6996779145987
80.7439616839302,6,4,1,-52.9860310747546
232.128973478887,9,1,1,-165.982732173944
0.0609725713729858,22,7,0,0.0544362971057517
79.1667197924384,3,2,1,-53.8597135277137
66.7671503033489,12,1,1,-54.5162764430379
362.42405997804,5,3,1,-352.552416610943
145.717530875447,7,3,0,65.5732668158388
191.118175155463,23,5,0,341.417515830786
203.381262772534,0,4,1,-121.527166800806
93.3246894697559,14,2,0,40.7461977110069
148.334139577093,13,6,1,-141.074752487928
32.1971613448113,3,7,0,28.8717935611771
16.9826753437519,13,7,1,-12.0477460693254
106.940851076962,19,2,0,48.8067373206683
62.791307689622,14,5,1,-43.4222406043443
82.5883018742216,4,7,1,-67.7282801632506
69.1682121250778,17,7,0,23.6263907778026
148.246944501045,2,1,0,238.709016101475
4.65244677378418,15,3,0,1.81565343683867
36.0269919037819,7,3,0,16.3233365988301
203.290972291472,14,6,1,-119.204184376069
26.2927216906229,10,7,0,44.6932727319111
185.431357650998,18,5,0,210.923081363665
31.8415236659348,18,6,0,19.8926192179816
46.9385821372271,16,3,1,-32.6271529767277
126.973330644073,12,3,1,-125.227780801438
33.3700450137258,19,7,1,-19.3999825431686
28.5720284096897,17,4,0,20.8862434544215
321.723783744459,7,2,0,288.297497592357
191.306590094211,12,7,0,283.177465772492
281.53805209506,3,6,0,363.674359409225
29.421135025333,18,1,1,-19.307500116471
159.957430689576,3,3,1,-128.276517254712
131.652360312165,23,2,1,-83.3059513918746
44.5017863065004,14,1,1,-33.8279026851307
300.156935491668,19,4,0,403.632884053239
68.0918690282851,2,7,0,33.7591122097764
26.6137847289239,3,6,0,20.5060176419152
29.2495213378737,17,1,0,54.3739147570568
125.841155644031,5,6,0,227.245683727639
207.082832596245,0,6,1,-157.626212781681
50.4960361868143,16,3,1,-30.2522775358469
75.085227895367,20,7,0,25.4281548488483
115.382329556615,13,3,0,83.9469430008663
2.13676941569278,8,7,1,-1.66934152878231
124.687951333345,17,5,0,209.318044077903
227.161968822123,11,5,0,248.184689802136
119.724792051585,18,2,0,147.195354394638
26.8919908907264,20,1,1,-22.0604986489205
81.237737024133,14,4,0,159.500368483879
3.7298856080857,21,4,1,-3.54077780064331
68.3116011321545,16,6,0,39.4319726146677
137.670422434331,23,4,1,-86.8369055952607
43.4972105547786,5,6,1,-24.0820406277033
47.2301462199539,2,3,0,72.589913520076
9.82839272162765,10,7,0,15.5045009374234
283.352447284346,16,5,0,131.130918551645
95.5995352102772,12,4,1,-87.0605404726951
32.1351560764015,2,7,0,35.3641836477493
125.092183154013,16,1,1,-120.149362458659
92.1463283536747,9,7,1,-73.27763489128
40.6094848981222,13,3,1,-39.6308223310288
53.4168139100075,12,2,0,37.9094065340479
38.5714048054069,14,3,0,27.4965914010381
6.56393413601194,1,7,1,-6.46571109796285
158.309415501654,7,6,1,-85.6057566721212
27.708146063494,0,6,0,45.3961609267313
237.347373912547,4,1,1,-216.421833408209
32.9461322549848,9,2,1,-18.0688540107278
184.104035041275,9,5,1,-151.402827579498
46.0733761079609,7,7,1,-39.9468064621605
22.925408789888,12,1,0,27.0818301275191
280.953026686241,7,7,1,-151.159690992177
84.849678730961,2,7,0,102.93253142892
158.730283557417,6,4,1,-109.112160734605
5.1451678853482,12,1,1,-3.6007636726915
65.6951646786183,17,4,0,20.0064217224065
140.117871566656,21,7,0,134.644381190448
63.9366563409567,13,3,1,-39.5715652896718
145.354209037844,4,3,0,196.562005940293
35.4856233578175,7,4,0,58.7526456782742
144.990937030854,17,1,1,-94.1178310150107
10.1624024115194,14,3,1,-5.328404443597
13.5925807058811,15,7,0,4.58433676929263
162.256850276912,1,1,1,-81.3750668356558
3.07297743856907,22,5,1,-2.91701638163983
29.3729982903024,17,6,1,-28.8167723651566
89.4223594064725,19,2,1,-53.834509915515
8.65190442436889,4,3,0,10.5741360872112
63.9678287319839,7,1,1,-37.5124254923612
149.837343955182,11,1,0,85.7754287800013
131.525325864078,13,2,1,-86.2674423261096
175.199801337236,21,6,0,167.680936007453
16.8113490740484,8,1,1,-13.2364975999641
93.3102125259948,22,6,1,-69.9140116129669
147.155363700135,17,5,1,-144.778956626557
3.91518359368804,14,2,1,-3.2078872327059
58.7571872398257,8,1,1,-35.0942039785313
67.5854690372944,13,6,1,-42.1710439660263
15.254733664915,16,4,1,-8.05576605935284
148.161288883755,20,3,1,-141.867931121459
257.841134617541,9,5,0,255.143583380624
91.30252925259,13,5,1,-59.9165504634814
35.3410709183663,14,7,1,-26.0928771566119
202.737426749411,12,1,0,362.099621472205
127.282120469482,4,1,1,-103.548075192226
60.5706212110817,16,4,0,51.2233479859109
143.960259028434,20,4,0,206.631870479125
34.0279393363744,22,5,0,11.0316586546652
2.22193473018706,20,7,0,2.52693179247367
151.639344198918,12,4,0,150.053933695543
301.231639070397,9,5,0,335.210741109972
159.449376665533,20,5,1,-113.870671498727
349.561170281327,10,2,0,281.00073940315
6.08213732167593,13,4,1,-3.07058824951185
